LOAN_NUMBER,SAMPLE_DATE,FILE_REQ_DATE,SECOND_REQUEST_DATE,SENT_TO_IMAGING_DATE,LENDER_RESPONSE_DUE_DATE,DATE_LOAN_FINALIZED,LENDER_ID,LENDER_NAME,LENDER_LOAN_ID,PROP_STATE,NEW_CONSTRUCTION_INDICATOR,CONDOMINIUM_INDICATOR,LOAN_ORIG_DATE, CURRENT_BALANCE ,FICO_SCORE,LTV, ORIG_VALUE , AVM_VALUE ,FIELD_REVIEW_VALUE_SUPPORTED,FIELD_REVIEW_VALUE,PURPOSE_CODE,OCCUPANCY_CODE,LENDER_INST_TYPE_DESCRIPTION,UNDERWRITER_NAME,REVIEW_DATE,REVIEW_STATUS,DEAL_NAME,START_DATE,
26677365,1/11/2013,1/16/2013,,,,,PBOJXW,Union National Mortgage Co,432539344,OH,No,No,11/9/2012," $116,000.00 ",793,82.86000061," $140,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-1,6/1/2013,
34050769,3/15/2012,3/19/2012,,3/27/2012,,3/30/2012,XOSHKC,CBC National Bank,410122477,GA,No,No,1/4/2012," $316,500.00 ",793,83.29000092," $380,000.00 ",,,,R,B,Community Banks,Mike Willams,3/29/2012,4,WFMBS 2006-AR4,6/1/2013,
28243702,4/9/2010,,,,,4/9/2010,SNBRJG,Charter Bank,10141752,NM,No,No,1/14/2010," $135,000.00 ",793,84.37999725,,,,,P,B,Community Banks,,,5,SEMT 2012-1,6/1/2013,
31355323,1/11/2013,1/16/2013,,1/23/2013,,,TXCHOM,Wallick & Volk Inc,1429592445,AZ,No,No,10/2/2012," $220,150.00 ",793,85," $259,000.00 "," $213,000.00 ",,,R,B,Mortgage Banker - Bank Owned,Eric Miller,1/31/2013,1,SEMT 2012-1,6/1/2013,
23825611,3/19/2010,,,,,3/19/2010,TWVSNW,Weichert Financial Services,1422435386,NJ,No,No,12/1/2009," $446,250.00 ",793,85,,,,,P,B,Mortgage Banker - (Large),,,5,WFMBS 2006-AR4,6/1/2013,
28259742,3/15/2012,3/19/2012,,4/10/2012,,6/1/2012,OTQTQT,The Bank Of Canton,6800466185,MA,No,No,1/3/2012," $253,600.00 ",793,86.26000214," $294,000.00 ",,N/A,,R,B,Community Banks,Steve Winston,5/24/2012,4,WFMBS 2006-AR4,6/1/2013,
26793938,6/1/2010,9/2/2010,,,,2/22/2011,TSMMKM,SpiritBank,215354089,OK,No,No,2/22/2010," $305,000.00 ",793,86.65000153," $352,000.00 ",,N/A,,R,B,Community Banks,Steve Winston,11/1/2010,4,SEMT 2012-1,6/1/2013,
26186452,4/9/2010,4/30/2010,,,9/30/2010,9/23/2010,BZEHVQ,"Sovereign Bank, F.S.B.",126205635,PA,No,No,1/22/2010," $380,800.00 ",793,89.59999847," $425,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,9/2/2010,4,WFMBS 2006-AR4,6/1/2013,
31299091,1/11/2013,1/16/2013,1/31/2013,,,,KIVJLH,Franklin Loan Corporation,294584388,CA,No,No,10/3/2012," $417,000.00 ",793,89.68000031," $475,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/2013,
20773368,3/15/2012,3/19/2012,,3/27/2012,,4/10/2012,TAKQMJ,Residential Mortgage Group Inc,409379138,MN,No,No,12/16/2011," $129,060.00 ",793,90," $153,000.00 ",,,,P,B,Community Banks,Allie Martin,4/10/2012,4,SEMT 2012-1,6/1/2013,
26945966,11/23/2010,1/12/2011,,,,2/16/2011,XLJETE,Westconsin Credit Union,800302-40,WI,No,No,7/6/2010," $164,250.00 ",793,90," $182,500.00 ",,N/A,,P,B,Credit Unions,Steve Winston,1/31/2011,4,SEMT 2012-1,6/1/2013,
31835525,6/21/2011,6/23/2011,,7/6/2011,,7/15/2011,WBYYSL,First Place Bank,569063367,MI,No,No,4/29/2011," $281,511.00 ",793,90," $310,000.00 ",,,,P,B,Community Banks,Mike Willams,7/15/2011,4,SEMT 2012-1,6/1/2013,
29453042,12/20/2011,12/22/2011,1/17/2012,1/17/2012,,2/8/2012,OLJOZY,Central Banc Mortgage Corporation,2011082400,WA,No,No,11/17/2011," $324,000.00 ",793,90," $360,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,2/8/2012,4,SEMT 2012-5,6/1/2013,
20627276,6/21/2011,6/23/2011,,6/27/2011,,8/12/2011,XSGCHP,First Savings Mortgage Corporation,376805115,MD,No,Yes,4/4/2011," $365,395.00 ",793,90," $410,000.00 ",,,,P,B,Mortgage Banker - (Large),Mike Willams,7/11/2011,4,SEMT 2012-1,6/1/2013,
17413011,11/15/2010,11/15/2010,,,,12/1/2010,VPOQLI,Provident Funding Associates LP,372892687,NJ,No,No,9/1/2010," $382,200.00 ",793,90," $425,000.00 ",,No,,R,B,Mortgage Banker - (Large),Steve Winston,12/1/2010,4,WFMBS 2006-5,6/1/2013,
15701161,9/22/2011,9/22/2011,,,,10/18/2011,RWMCQN,Sierra Pacific Mortgage Services Inc,780648,CA,No,No,6/22/2011," $702,900.00 ",793,90," $782,000.00 ",,,,P,B,Mortgage Banker - (Large),Mike Willams,9/28/2011,4,SEMT 2012-5,6/1/2013,
27431164,6/21/2011,6/23/2011,,7/12/2011,,8/15/2011,JPQOOQ,Grow Financial Federal Credit Union,33046459,FL,No,No,1/28/2011," $113,000.00 ",793,94.95999908," $125,000.00 ",,,,P,B,Credit Unions,Mike Willams,7/29/2011,4,SEMT 2012-1,6/1/2013,
30514418,11/23/2010,1/7/2011,,,,4/25/2011,XQEMQR,First Michigan Bank,901339,MI,No,No,8/31/2010," $105,925.00 ",793,95," $113,000.00 ",,,,P,B,Community Banks,Allie Martin,3/21/2011,4,SEMT 2012-5,6/1/2013,
19134853,6/21/2011,6/23/2011,,6/29/2011,,8/12/2011,RDQIKF,Silver State Schools Credit Union,3011363001,NV,No,No,1/11/2011," $112,000.00 ",793,95," $119,000.00 ",,,,P,B,Credit Unions,Mike Willams,7/1/2011,4,SEMT 2012-5,6/1/2013,
27899879,6/1/2010,7/13/2010,,,,2/7/2011,ILXIZT,Idaho Central Credit Union,60499654,ID,No,No,3/22/2010," $118,275.00 ",793,95,,,N/A,,P,B,Credit Unions,Steve Winston,7/13/2010,4,SEMT 2012-5,6/1/2013,
23963509,1/11/2013,1/16/2013,1/31/2013,,,,ZKQCBL,Metropolitan National Bank,6800620034,MO,No,No,10/24/2012," $182,400.00 ",793,95," $194,000.00 ",,,,P,B,Community Banks,,,,WFMBS 2006-AR4,6/1/2013,
19326337,4/9/2010,8/20/2010,,,,9/23/2010,QXNIVQ,The Huntington National Bank,61049904,MI,No,No,1/20/2010," $256,500.00 ",793,95,,,N/A,,P,B,Bank Owned Mortgage Company - National,Steve Winston,9/23/2010,4,SEMT 2012-5,6/1/2013,
22309630,10/8/2012,10/10/2012,,11/9/2012,,1/10/2013,NLGSUI,GMFS LLC,43624,TN,No,No,8/26/2012," $284,905.00 ",793,95," $305,000.00 ",,N/A,,P,B,Mortgage Banker - Bank Owned,Eric Miller,12/27/2012,4,SEMT 2012-1,6/1/2013,
23039893,1/11/2013,1/16/2013,,1/28/2013,,,FAMMKO,Merrimack Mortgage Company Inc,430602128,MA,No,No,10/4/2012," $394,725.00 ",793,95," $440,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-1,6/1/2013,
26073322,12/20/2011,12/28/2011,1/19/2012,1/20/2012,,3/1/2012,MSCKTB,Randolph Savings Bank,DAWIDOW,MA,No,No,9/1/2011," $256,400.00 ",794,81.40000153," $315,000.00 ",,N/A,,X,B,Community Banks,Steve Winston,3/1/2012,4,SEMT 2012-1,6/1/2013,
18343220,6/1/2010,8/9/2010,,,,9/20/2010,AWNUYM,MidFlorida Credit Union,2300156077,FL,No,No,3/3/2010," $144,500.00 ",794,82.56999969,,,,,R,B,Credit Unions,Allie Martin,9/20/2010,4,SEMT 2012-1,6/1/2013,
28024436,7/12/2011,7/14/2011,8/5/2011,8/30/2011,,9/6/2011,UCTTAO,E Mortgage Management LLC,231405248,NJ,No,No,6/1/2011," $291,601.00 ",794,84.27999878," $346,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,9/6/2011,4,WFMBS 2006-AR4,6/1/2013,
21663210,1/11/2013,1/16/2013,,1/29/2013,,,SILYRR,Kirkston Mortgage Lending LLC,20120868,KY,No,No,11/1/2012," $169,500.00 ",794,84.75," $200,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/2013,
30168964,4/19/2011,4/25/2011,5/26/2011,6/2/2011,,6/27/2011,XCTSOI,"Bank of America, N.A.",227313038,VA,No,No,3/8/2011," $377,250.00 ",794,84.77999878," $444,975.23 ",,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,6/27/2011,4,SEMT 2012-1,6/1/2013,
30566793,12/20/2011,1/20/2012,,2/10/2012,,3/21/2012,BXUEGB,Ouachita Independent Bank,287639264,LA,No,No,10/6/2011," $184,000.00 ",794,84.79000092," $217,000.00 "," $189,395.00 ",,,R,B,Community Banks,Mike Willams,3/12/2012,4,SEMT 2012-1,6/1/2013,
23840837,11/23/2010,1/20/2011,,,,3/15/2011,XAQDPF,Dort Federal Credit Union,201000420,MI,No,No,8/31/2010," $144,200.00 ",794,84.81999969," $170,000.00 ",,,,R,B,Credit Unions,Allie Martin,3/10/2011,4,WFMBS 2006-5,6/1/2013,
32457774,10/8/2012,10/11/2012,10/31/2012,11/12/2012,,12/27/2012,WZDOHU,Solarity Credit Union,118556,WA,No,No,9/6/2012," $133,875.00 ",794,85," $157,500.00 ",,,,X,B,Credit Unions,Mike Willams,12/27/2012,4,WFMBS 2006-AR4,6/1/2013,
23835020,11/23/2010,1/11/2011,,,,2/16/2011,OOIXQJ,Superior Mortgage Services LLC,221971729,NM,No,No,7/28/2010," $146,965.00 ",794,85," $172,900.00 "," $177,000.00 ",N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,2/8/2011,4,WFMBS 2006-AR4,6/1/2013,
23614398,6/21/2011,6/23/2011,,7/6/2011,,7/26/2011,EBEVZE,RMR Financial LLC,377115126,CA,No,Yes,4/11/2011," $270,000.00 ",794,88.51999664," $305,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,7/22/2011,4,SEMT 2012-1,6/1/2013,
19326774,11/23/2010,1/20/2011,,,,3/21/2011,GHNWFP,Advancial Federal Credit Union,3220068,TX,No,No,8/24/2010," $120,500.00 ",794,88.59999847," $136,004.51 ",,,,R,B,Credit Unions,Mike Willams,3/21/2011,4,SEMT 2012-1,6/1/2013,
31508695,3/18/2011,3/29/2011,,,,5/19/2011,OTSPAR,JPMorgan Chase Bank NA,1584180632,IL,No,Yes,2/22/2011," $83,700.00 ",794,90," $93,000.00 "," $88,000.00 ",,,P,B,Bank Owned Mortgage Company - National,,,5,WFMBS 2006-5,6/1/2013,
23765674,11/23/2010,1/6/2011,,,,3/21/2011,YODFVH,Farmers & Merchants Bank,6800327000,VA,No,No,7/1/2010," $100,237.00 ",794,90," $133,000.00 ",,N/A,,P,B,Community Banks,Steve Winston,3/21/2011,4,WFMBS 2006-5,6/1/2013,
32904283,11/23/2010,1/7/2011,,,,3/15/2011,GPIWHV,Georgia Bank & Trust,371092487,GA,No,No,5/24/2010," $145,349.00 ",794,90," $168,000.00 ",,,,P,B,Community Banks,Allie Martin,2/9/2011,4,SEMT 2012-5,6/1/2013,
24500754,11/23/2010,12/29/2010,,,,3/15/2011,FUNAFF,Space Coast Credit Union,545156,FL,No,No,2/5/2010," $147,600.00 ",794,90," $165,000.00 ",,N/A,,P,B,Credit Unions,Mike Willams,1/25/2011,4,WFMBS 2006-AR4,6/1/2013,
23999382,12/20/2011,12/28/2011,,1/9/2012,,1/30/2012,GTJPUC,NexBank SSB,M1011659,TX,No,No,10/25/2011," $150,300.00 ",794,90," $167,000.00 ",,N/A,,P,B,Community Banks,Steve Winston,1/25/2012,4,SEMT 2012-5,6/1/2013,
21604186,12/20/2011,1/3/2012,,2/1/2012,,3/6/2012,WZPGYY,NVR Mortgage Finance Inc,1106290966,SC,Yes,No,10/12/2011," $199,961.00 ",794,90," $225,000.00 ",,,,P,B,Mortgage Banker - (Large),Mike Willams,3/5/2012,4,SEMT 2012-5,6/1/2013,
18248168,9/21/2011,9/28/2011,,11/4/2011,,12/29/2011,FDMOOC,"Bank of America, N.A.",235288772,MA,No,No,5/31/2011," $301,860.00 ",794,90," $335,500.00 ",,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,11/29/2011,4,WFMBS 2006-5,6/1/2013,
24874578,4/19/2011,4/28/2011,,5/17/2011,,6/16/2011,GBIHWU,Castle & Cooke Mortgage LLC,1017103234,NV,No,No,3/21/2011," $351,000.00 ",794,90," $390,000.00 ",,,,P,G,Mortgage Banker - Bank Owned,Mike Willams,5/25/2011,4,SEMT 2012-1,6/1/2013,
26833424,7/11/2012,7/12/2012,,7/30/2012,,8/1/2012,KYVMJO,Franklin American Mortgage Company,413047929,TX,Yes,No,4/13/2012," $362,700.00 ",794,90," $410,000.00 ",,N/A,,P,B,Mortgage Banker - (Large),Steve Winston,7/25/2012,4,WFMBS 2006-5,6/1/2013,
34425735,9/21/2011,9/28/2011,,10/7/2011,,10/17/2011,UTHKAD,DAS Acquisition Company LLC,231267468,MO,No,No,6/23/2011," $378,000.00 ",794,90," $422,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,10/13/2011,4,WFMBS 2006-5,6/1/2013,
15803669,6/21/2011,6/23/2011,7/26/2011,8/8/2011,,8/23/2011,QZNADD,Resource Lenders Inc,376907705,CA,No,No,4/12/2011," $400,500.00 ",794,90," $445,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,8/23/2011,4,WFMBS 2006-5,6/1/2013,
28230341,9/21/2011,9/28/2011,,11/4/2011,,12/29/2011,YHURXZ,"Bank of America, N.A.",235486288,VA,No,No,6/21/2011," $436,500.00 ",794,90," $500,000.00 ",,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,12/19/2011,4,SEMT 2012-1,6/1/2013,
22016395,3/15/2012,3/19/2012,,4/5/2012,,5/4/2012,JNUPWG,TBI Mortgage Company,410001515,VA,Yes,No,1/4/2012," $481,925.00 ",794,90," $560,000.00 ",,,,P,B,Mortgage Banker - (Large),Mike Willams,5/3/2012,4,WFMBS 2006-AR4,6/1/2013,
20665623,10/1/2012,10/2/2012,,10/16/2012,,11/6/2012,IUADMY,Atlantic Coast Mortgage LLC,6800574477,DC,No,No,7/13/2012," $495,000.00 ",794,90," $553,000.00 "," $490,000.00 ",N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,10/26/2012,4,SEMT 2012-5,6/1/2013,
32042846,7/11/2012,7/12/2012,,8/10/2012,10/12/2012,10/24/2012,HJLKUU,Monarch Bank,1100050596,VA,No,No,5/22/2012," $495,000.00 ",794,90," $559,000.00 ",,,,P,B,Community Banks,Allie Martin,10/2/2012,4,SEMT 2012-5,6/1/2013,
17244089,10/8/2012,10/10/2012,,11/12/2012,,12/27/2012,RYIOKT,Stockton Mortgage Corporation,6850430128,KY,No,No,8/6/2012," $297,000.00 ",794,91.37999725," $325,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,12/27/2012,4,WFMBS 2006-AR4,6/1/2013,
15313612,2/5/2013,,,,,,TMADDI,Dovenmuehle Mortgage Inc,1429584152,WA,No,No,9/27/2012," $187,500.00 ",794,91.45999908," $205,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-5,6/1/2013,
21635497,1/11/2013,1/16/2013,,2/4/2013,,,ZUVFKD,Capital Financial Mortgage Corp,3341911,PA,No,No,10/26/2012," $299,000.00 ",794,93.44000244," $320,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-5,6/1/2013,
32209047,7/11/2012,7/12/2012,,7/16/2012,,7/26/2012,CAETYH,Stonegate Mortgage Corporation,323308,OH,No,No,6/6/2012," $174,000.00 ",794,94.05000305," $185,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,7/24/2012,4,WFMBS 2006-5,6/1/2013,
32016592,8/10/2012,,,,11/8/2012,11/15/2012,AEXPLX,First Bank Mortgage,,GA,No,No,," $126,350.00 ",794,95," $133,500.00 ",,,,P,B,Community Banks,Rob Jacobs,9/14/2012,4,SEMT 2012-5,6/1/2013,
21631716,11/3/2011,11/8/2011,,11/16/2011,,1/17/2012,RIKHEI,Allied Home Mortgage Corp,3787266,AL,No,No,7/27/2011," $147,250.00 ",794,95," $165,000.00 "," $191,000.00 ",,,P,B,Mortgage Banker - (Large),Mike Willams,12/19/2011,4,WFMBS 2006-AR4,6/1/2013,
29234832,6/1/2010,9/22/2010,,,,12/7/2010,IFGSDL,Consumer Loan Services Inc,20366,WI,No,No,3/16/2010," $157,700.00 ",794,95," $174,000.00 ",,N/A,,P,B,Credit Unions,Steve Winston,12/7/2010,4,WFMBS 2006-5,6/1/2013,
22864095,3/15/2012,3/19/2012,,3/27/2012,,4/2/2012,HOZZGV,Alaska USA Federal Credit Union,36272227,AK,No,Yes,12/30/2011," $166,250.00 ",794,95," $180,000.00 ",,,,P,B,Credit Unions,Mike Willams,4/2/2012,4,WFMBS 2006-AR4,6/1/2013,
16104476,4/19/2011,5/9/2011,,5/17/2011,,6/1/2011,IHGKMJ,StellarOne Bank,602935475,SC,No,No,12/28/2010," $218,500.00 ",794,95," $230,000.00 ",,,,R,B,Community Banks,Allie Martin,5/31/2011,4,SEMT 2012-1,6/1/2013,
20753890,4/20/2011,4/29/2011,,,,5/31/2011,WYWJDU,Nova Financial & Investment Corporation,602970010,AZ,No,No,1/12/2011," $351,500.00 ",794,95," $370,000.00 "," $303,000.00 ",N/A,,R,B,Mortgage Banker - Bank Owned,Steve Winston,5/20/2011,4,WFMBS 2006-5,6/1/2013,
19987800,4/19/2011,5/4/2011,5/19/2011,5/24/2011,,7/8/2011,NEWTAB,Robins Federal Credit Union,11640,GA,No,No,12/3/2010," $161,544.00 ",795,80.76999664," $200,000.00 ",,,,R,B,Credit Unions,Mike Willams,6/9/2011,4,WFMBS 2006-AR4,6/1/2013,
21446994,12/20/2011,1/5/2012,,1/11/2012,,2/3/2012,KHFJJX,Tampa Bay Federal Credit Union,542507-90,FL,No,No,10/24/2011," $286,500.00 ",795,81.86000061," $350,000.00 ",,,,R,B,Credit Unions,Mike Willams,2/1/2012,4,WFMBS 2006-5,6/1/2013,
31363652,6/1/2010,7/28/2010,,,,8/31/2010,KDBYRN,Kern Schools Federal Credit Union,721885031,CA,No,No,6/15/2009," $229,500.00 ",795,84.37999725," $272,000.00 ",,,,X,B,Credit Unions,Mike Willams,8/31/2010,4,WFMBS 2006-5,6/1/2013,
27054062,6/1/2010,9/20/2010,,,,10/8/2010,THUPZN,TwinStar Credit Union,534099,WA,No,No,6/10/2009," $222,000.00 ",795,84.41000366," $263,000.00 ",,,,X,B,Credit Unions,Mike Willams,10/8/2010,4,WFMBS 2006-AR4,6/1/2013,
32734976,6/1/2010,9/21/2010,,,,2/23/2011,AOKYKU,First New Mexico Bank,60500121,NM,No,No,3/18/2010," $154,900.00 ",795,88.55999756,,,,,P,B,Community Banks,Allie Martin,12/6/2010,4,WFMBS 2006-AR4,6/1/2013,
19949297,3/15/2012,3/19/2012,,3/27/2012,,4/11/2012,ZINNSZ,Kinecta Federal Credit Union,1426142129,WA,No,No,12/9/2011," $252,500.00 ",795,88.59999847," $285,000.00 ",,,,R,B,Credit Unions,Allie Martin,4/2/2012,4,WFMBS 2006-5,6/1/2013,
31609430,6/1/2010,9/21/2010,,,,1/18/2011,NBSDOZ,Landmark Credit Union,8030772,WI,No,No,6/9/2009," $256,000.00 ",795,88.88999939," $288,000.00 ",,,,P,B,Credit Unions,Allie Martin,12/10/2010,4,SEMT 2012-5,6/1/2013,
16700547,9/21/2011,9/28/2011,,10/10/2011,,11/10/2011,WROHSF,"Wells Fargo Bank, N.A.",321287617,PA,No,No,5/20/2011," $169,500.00 ",795,89.20999908," $190,000.00 ",,,,R,B,Bank Owned Mortgage Company - National,Allie Martin,10/26/2011,4,WFMBS 2006-AR4,6/1/2013,
16806203,11/23/2010,1/11/2011,,,,2/23/2011,BUKCBF,The Bankers Guarantee Title & Trust Company,55068,OH,No,No,7/6/2010," $133,200.00 ",795,90," $148,000.00 "," $134,000.00 ",N/A,,R,B,Mortgage Banker - Bank Owned,Steve Winston,2/23/2011,4,WFMBS 2006-5,6/1/2013,
22321160,1/11/2013,1/16/2013,,,,,KURPEW,Sunstreet Mortgage LLC,7116992236,AZ,No,No,10/17/2012," $159,300.00 ",795,90," $177,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/2013,
19011787,6/21/2011,6/23/2011,7/15/2011,7/19/2011,,8/17/2011,XKXIGG,1st Advantage Mortgage LLC,1167289525,IL,No,No,5/9/2011," $270,000.00 ",795,90," $318,000.00 "," $298,000.00 ",N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,8/10/2011,4,SEMT 2012-1,6/1/2013,
33609852,4/9/2010,4/30/2010,,,,9/16/2010,IVVADL,SIRVA Mortgage,218700425,OH,No,No,1/4/2010," $344,700.00 ",795,90,,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,5/4/2010,4,WFMBS 2006-5,6/1/2013,
31640922,10/8/2012,10/10/2012,,11/5/2012,,12/20/2012,FCAEEA,Alliant Credit Union,161002019,PA,No,No,7/31/2012," $411,750.00 ",795,90," $458,000.00 ",,,,P,B,Credit Unions,Mike Willams,12/14/2012,4,WFMBS 2006-5,6/1/2013,
31370813,11/23/2010,1/7/2011,,,,4/28/2011,EIUXTT,Franklin American Mortgage Company,223116581,NJ,No,No,8/25/2010," $531,000.00 ",795,90," $590,000.00 ",,,,P,B,Mortgage Banker - (Large),Mike Willams,4/4/2011,4,SEMT 2012-1,6/1/2013,
25844859,11/23/2010,1/20/2011,,,,2/9/2011,VWDNMV,Amerisave Mortgage Corporation,1122151482,PA,No,No,7/21/2010," $59,000.00 ",795,92.19000244," $64,000.00 ",,,,R,B,Mortgage Banker - (Large),Allie Martin,12/29/2010,4,WFMBS 2006-5,6/1/2013,
16184220,1/11/2013,1/16/2013,,,,,MOJJOL,American Financing Corporation,294955091,CO,No,No,11/13/2012," $255,500.00 ",795,92.91000366," $275,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-5,6/1/2013,
34001150,4/23/2012,4/26/2012,,,,6/18/2012,JRFBLT,Provident Funding Associates LP,2822010061,MA,No,No,2/28/2012," $238,000.00 ",795,94.06999969," $253,000.00 ",,,,R,B,Mortgage Banker - (Large),Mike Willams,6/12/2012,4,SEMT 2012-5,6/1/2013,
2627790,6/1/2010,9/21/2010,,,,2/23/2011,MQFKSW,Ent Federal Credit Union,43436560,CO,No,No,5/1/2009," $71,250.00 ",795,95,,,,,P,B,Credit Unions,Allie Martin,7/12/2010,4,WFMBS 2006-5,6/1/2013,
25388692,6/1/2010,8/11/2010,,,,10/19/2010,LWIVEI,The Northern Ohio Investment Company,28956,OH,No,No,5/5/2009," $82,745.00 ",795,95," $87,100.00 "," $81,000.00 ",N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,10/19/2010,4,SEMT 2012-5,6/1/2013,
31758722,6/21/2011,6/23/2011,,7/13/2011,,8/8/2011,BMGPYW,BB&T Corp,6615555078,NC,No,No,5/16/2011," $211,850.00 ",795,95," $225,000.00 ",,N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,8/4/2011,4,WFMBS 2006-AR4,6/1/2013,
21769116,10/8/2012,10/10/2012,,10/11/2012,,10/16/2012,YEKXQX,The Cortland Savings & Banking Company,100122222,OH,No,No,9/24/2012," $222,461.00 ",795,95," $235,000.00 ",,N/A,,P,B,Community Banks,Eric Miller,10/11/2012,4,SEMT 2012-1,6/1/2013,
20310824,10/1/2012,10/4/2012,,10/18/2012,,11/5/2012,HZKUCJ,Northern Bank & Trust Company,6800510425,NH,No,No,4/3/2012," $234,650.00 ",795,95," $247,000.00 ",,N/A,,R,B,Community Banks,Steve Winston,11/1/2012,4,WFMBS 2006-5,6/1/2013,
33489452,4/19/2011,5/5/2011,,,,6/28/2011,SQVSWC,Mann Mortgage LLC,1154964986,MT,No,No,2/3/2011," $237,500.00 ",795,95," $250,000.00 "," $318,000.00 ",N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,6/7/2011,4,SEMT 2012-5,6/1/2013,
14883402,10/8/2012,10/10/2012,,10/17/2012,,11/1/2012,IWXPYY,"Wells Fargo Bank, N.A.",342186855,MN,No,No,6/29/2012," $260,680.00 ",795,95," $278,000.00 ",,,,P,B,Bank Owned Mortgage Company - National,Mike Willams,10/19/2012,4,WFMBS 2006-5,6/1/2013,
19227168,10/8/2012,10/10/2012,,11/9/2012,,1/3/2013,VXVGQJ,Texas Dow Employees Credit Union,2041142,TX,No,No,7/12/2012," $270,750.00 ",795,95," $291,000.00 ",,,,P,B,Credit Unions,Mike Willams,12/26/2012,4,WFMBS 2006-AR4,6/1/2013,
26982597,7/11/2012,7/12/2012,8/3/2012,8/6/2012,,10/3/2012,NIVIHV,Idaho Central Credit Union,7671443,ID,Yes,No,5/10/2012," $272,175.00 ",795,95," $287,000.00 ",,N/A,,P,B,Credit Unions,Steve Winston,9/18/2012,4,WFMBS 2006-5,6/1/2013,
25677247,1/11/2013,1/16/2013,,2/4/2013,,,CEZYFV,Bank of North Carolina,3566,NC,No,No,11/20/2012," $344,644.00 ",795,95," $365,000.00 ",,,,P,B,Community Banks,,,,WFMBS 2006-5,6/1/2013,
25526956,7/11/2012,7/12/2012,,7/23/2012,,8/15/2012,WYMHTD,Community Trust Bank,1701499905,LA,No,No,5/25/2012," $304,000.00 ",796,84.91999817," $358,000.00 ",,,,R,B,Community Banks,Mike Willams,8/8/2012,4,SEMT 2012-1,6/1/2013,
20466887,10/12/2011,10/14/2011,,11/4/2011,,12/5/2011,UTVLQA,Farmers & Merchants Bank,6800397776,VA,No,No,3/23/2011," $310,331.00 ",796,86.33999634," $355,000.00 ",,,,R,B,Community Banks,Mike Willams,11/29/2011,4,SEMT 2012-1,6/1/2013,
24632933,9/21/2011,9/28/2011,,10/28/2011,,11/28/2011,KPZALL,Chicago Mortgage Solutions Corporation,1122618034,IL,No,No,6/30/2011," $417,000.00 ",796,87.79000092," $485,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,11/18/2011,4,SEMT 2012-5,6/1/2013,
34132018,4/19/2011,4/28/2011,,5/11/2011,,6/16/2011,QNFQJJ,Elevations Credit Union,1424815056,CO,No,No,1/12/2011," $175,000.00 ",796,89.73999786," $195,000.00 ",,N/A,,R,B,Credit Unions,Steve Winston,5/25/2011,4,SEMT 2012-1,6/1/2013,
19353032,10/8/2012,10/11/2012,,10/25/2012,,12/13/2012,RNPJGF,First Bank,3000014823,TX,No,No,7/24/2012," $89,100.00 ",796,90," $99,000.00 ",,No,95000,P,G,Community Banks,Eric Miller,12/11/2012,4,SEMT 2012-5,6/1/2013,
25741472,6/21/2011,6/23/2011,,,,8/2/2011,MEKPJE,Fifth Third Bank,412233736,NC,No,No,5/18/2011," $139,500.00 ",796,90," $155,000.00 "," $90,000.00 ",Yes,,R,G,Bank Owned Mortgage Company - National,Mike Willams,7/18/2011,4,SEMT 2012-1,6/1/2013,
